hr, 0.7991676330566406
hr, 0.7924272418022157
hr, 0.8034414052963257
hr, 0.8526155352592468
hr, 0.8165411949157715
hr, 0.8482339382171631
hr, 0.8061413168907167
hr, 0.8145773410797119
hr, 0.8102887272834778
hr, 0.8029193878173828
hr, 0.8004707098007202
hr, 0.8274498581886293
hr, 0.8112010955810547
hr, 0.8313058018684387
hr, 0.7889350056648254
hr, 0.7938224077224731
hr, 0.8205139636993408
hr, 0.7889073491096498
hr, 0.7993094921112062
hr, 0.8854603171348572
hr, 0.8042210936546326
hr, 0.8325205445289612
hr, 0.8145167827606201
hr, 0.7985079884529115
hr, 0.8498564958572389
hr, 0.8242181539535522
hr, 0.8273093700408937
hr, 0.8107011914253235
hr, 0.8134086132049562
hr, 0.8042925596237184
hr, 0.8425163030624392
hr, 0.8173046112060547
hr, 0.8073003888130189
hr, 0.8076288104057312
hr, 0.8107373118400575
hr, 0.8213430047035217
hr, 0.7951883077621462
hr, 0.829559624195099
hr, 0.7890326380729675
hr, 0.9327077865600586
hr, 0.8899821043014526
hr, 0.8737537860870361
hr, 0.8207271099090576
hr, 0.8097163438796997
hr, 0.8097698688507082
hr, 0.7909792661666873
hr, 0.8056642413139343
hr, 0.8204184770584106
hr, 0.8743779659271249
hr, 0.8746176958084106
hr, 0.8064451813697815
hr, 0.8175306320190437
hr, 0.8089221715927124
hr, 0.8134953379631042
hr, 0.8020918369293213
hr, 0.8053503632545471
hr, 0.9349516630172733
hr, 0.8072825670242312
hr, 0.7840041518211365
hr, 0.7943316102027893
hr, 0.8052381277084352
hr, 0.7750883102416992
hr, 0.7940741181373596
hr, 0.7832426428794861
hr, 0.8065186142921448
hr, 0.8645475506782532
hr, 0.8125041127204896
hr, 0.8107345700263977
hr, 0.8257695436477662
hr, 0.7935348749160768
hr, 0.8396589756011963
hr, 0.8150694966316223
hr, 0.8239644169807434
hr, 0.7943101525306703
hr, 0.8159728050231935
hr, 0.8227708935737613
hr, 0.7884038090705873
hr, 0.8139406442642212
hr, 0.7982978820800781
hr, 0.7999047636985779
hr, 0.7988439798355104
hr, 0.8163080811500549
hr, 0.8650712370872499
hr, 0.8194249868392944
hr, 0.8258974552154541
hr, 0.8227943778038025
hr, 0.8298099040985107
hr, 0.8014456033706665
hr, 0.7955580353736877
hr, 0.8092898130416871
hr, 0.7930397987365723
hr, 0.8179192543029785
hr, 0.8226195573806764
hr, 0.8169879317283633
hr, 0.8835140466690063
hr, 0.8275297284126282
hr, 0.7904133200645447
hr, 0.8123373389244082
hr, 0.8188568353652954
hr, 0.8724578022956848
hr, 0.7864421010017395
hr, 0.8011795878410339
hr, 0.8041234612464905
hr, 0.8089517354965212
hr, 0.7872735857963562
hr, 0.8084636330604553
hr, 0.8374743461608888
hr, 0.7892684340476993
hr, 0.8067181110382082
hr, 0.8398283123970033
designer, 0.8135763406753547
designer, 0.8364670276641847
designer, 0.8119190931320192
designer, 0.8300148248672485
designer, 0.8198478817939758
designer, 0.8300637006759645
designer, 0.8084980845451356
designer, 0.8372776508331299
designer, 0.8057602047920227
designer, 0.7812058925628662
designer, 0.8064243197441101
designer, 0.8553062081336976
designer, 0.7905405759811401
designer, 0.793878197669983
designer, 0.8195542693138124
designer, 0.7928714752197266
designer, 0.8024958968162537
designer, 0.7849569320678711
designer, 0.7919306755065918
designer, 0.8062848448753357
designer, 0.8190376162528993
designer, 0.7929212450981143
designer, 0.8307189345359802
designer, 0.8624913692474365
designer, 0.8414143323898315
designer, 0.7992630600929264
designer, 0.8638346791267395
designer, 0.8147078752517714
designer, 0.7869789004325868
designer, 0.8724445104598999
designer, 0.8474574089050293
designer, 0.7886843681335449
designer, 0.8380178809165956
designer, 0.8370714783668519
designer, 0.8095893859863281
designer, 0.7959257364273071
designer, 0.7922314405441284
designer, 0.8468828201293945
designer, 0.7999078035354614
designer, 0.8533537387847924
designer, 0.8410891294479372
designer, 0.8552834391593933
designer, 0.8069369792938232
designer, 0.8161764144897461
designer, 0.8061850070953369
designer, 0.8356229662895204
designer, 0.7916027307510376
designer, 0.8352096080780029
designer, 0.8059683442115785
designer, 0.8246253132820129
designer, 0.8733063936233523
designer, 0.8057356476783752
designer, 0.8292751908302307
designer, 0.7965942621231079
designer, 0.7937787175178529
designer, 0.79561585187912
designer, 0.8143985271453857
designer, 0.8444665074348452
designer, 0.8484718203544618
designer, 0.8431913256645204
designer, 0.8053678870201111
designer, 0.8588938117027283
designer, 0.8462557196617126
designer, 0.8265379667282104
designer, 0.8846829533576965
designer, 0.779988706111909
designer, 0.8410715460777283
designer, 0.8200744390487671
designer, 0.8433022499084473
designer, 0.8078864216804504
designer, 0.7964091897010803
designer, 0.8077169060707092
designer, 0.7974013090133667
designer, 0.8323227763175964
designer, 0.8196831941604615
designer, 0.8396058678627014
designer, 0.8068235516548157
designer, 0.8356412053108215
designer, 0.8431272506713867
designer, 0.7977572679519653
designer, 0.8338515162467958
designer, 0.8102424144744873
designer, 0.8304538130760193
designer, 0.8015704154968262
designer, 0.8370665907859802
designer, 0.8157427310943605
designer, 0.806815803050995
designer, 0.8170656561851501
designer, 0.7852981090545654
designer, 0.7834924459457397
designer, 0.8447923064231874
designer, 0.8159313797950746
designer, 0.7909148931503296
designer, 0.8040483593940735
designer, 0.8200072050094604
designer, 0.8080518245697021
designer, 0.8136842250823976
designer, 0.7968713641166687
designer, 0.8101714849472046
designer, 0.7804825901985168
designer, 0.8092336058616638
