19234823:['expertise in invoice and payment transactions', 'superior time management', 'efficient multi tasker']
13809698:['sharp critical thinker', 'clia   osha compliance', 'approach']
17254634:['hipaa trained', 'exceptional patient care and interaction', 'sharp problem solver']
28871170:['detail oriented', 'press releases', 'strategic']
24946537:['energetic and driven', 'comscore', 'salesforce']
28635795:['instructing', 'government', 'excel']
24763208:['basis', 'cpr', 'tle']
17165107:['microsoft office  excel', 'exercise testing   prescription', 'health promotion']
65708020:[]
36805025:['government', 'strategic', 'competitive']
13080868:['retail', 'food safety', 'corporate trainer']
20748929:['budget planning', 'contract negotiation', 'content management']
26581830:['microsoft office proficiency', 'computer proficiency', 'scheduling']
38688388:['sales presentations', 'profit  improvement', 'inventory control']
25397102:['excellent attention to detail', 'analytical and tactical planning', 'advanced problem solving abilities']
12059198:['marketing', 'team work', 'sales']
10228751:['hiring recommendations', 'excel', 'enthusiastic team player']
61677751:['retail', 'logistics', 'inventory control']
20553895:['chrysler certified employee', 'crm training', 'fca kain automotive training    steps to digital success']
18757174:['access', 'excel', 'regulatory compliance']
14726000:['retail', 'brochures', 'marketing materials']
29208172:['performance reviews', 'scope and project definition', 'project management']
40792022:['contract negotiation', 'access', 'quick books']
17095812:['documentation', 'filing and great telephone skills', 'public relations']
27850777:['hungry for growth and continuous learning', 'self   starter   self motivated', 'careful and active listener']
90629382:['incoming calls', 'leads', 'banking  credit decisions']
34797369:['retail', 'team player', 'excel']
98379112:[]
37521676:['marketing', 'account management and development', 'relationship building and management']
10501991:['cpr certification', 'data dictionary', 'underwriting']
18293620:['natural leader', 'hiring', 'strong work ethic']
19557384:['publication', 'logistics', 'motivational management style']
15423153:['ads', 'e mail', 'budget planning']
20357858:['retail', 'access', 'marketing materials']
12546838:['brochures', 'versatile sales techniques', 'networking']
24647386:['crm planning and management', 'proposal preperation', 'alternative transportation specialist']
23568641:['government and education  consortiums', 'office', 'customer relationship management  crm  software  salesforce']
22423839:['retail', 'logistics', 'market analysis']
19738730:['highly motivated', 'organizational skills', 'proficient with large cooking machines']
32531824:['sharepoint', 'visio', 'zendesk']
34046031:['spanish', 'networking', 'regulatory compliance']
14825300:['motivating others', 'industry thought leadership', 'executive presentations and communications']
37391947:['access', 'excel', 'phone']
26896699:['utilities', 'e mail', 'six sigma']
11289482:['performance reviews', 'project management', 'underwriting']
29908929:['public relations', 'purchasing', 'phone']
10704573:['telecommunications', 'strong deal closer', 'public presentations']
14990354:['drive', 'attitude', 'exceeds sales goals']
24964303:['new business development', 'sales management', 'salesforce   crm']
82118447:['telecommunications', 'communicator', 'leadership skills']
18236085:['market analysis', 'notes', 'financial']
29825044:['communicator', 'real estate', 'branding']
77576845:['sales management', 'risk management', 'excel']
39237915:['project management', 'operations management', 'employee management']
28916894:['aviation', 'audit', 'public relations']
26278597:['tally   focus integrated erp software for retail garment stores', 'proficient in the use of  ms office  word  excel  powerpoint', 'shopper']
80275976:['supply chain', 'business management', 'six sigma']
11088337:['ads', 'database analysis', 'financial']
23396633:['segmentation', 'onboarding', 'increase']
12814706:['marketing', 'creative problem solving', 'crm systems']
39875803:[]
30938994:['seasoned leadership', 'experienced manager', 'balanced']
16694152:['team player', 'access', 'direct mail']
15233524:['e mail', 'access', 'marketing materials']
81310245:['promoted products and services  generated leads and initiated sales', 'conducted surveys and analyzed results', 'writing skills']
22025574:['operations and management', 'health care', 'medicare structure']
13888506:['microsoft office      excel', 'tapscan', 'access']
79759716:['facebook advertising', 'access', 'excel']
10541358:['public relations', 'excel', 'budgets   cost reduction']
31638814:['spanish', 'brochures', 'promotional material']
25370801:['agency', 'sales', 'selling']
27796199:['marketing sales', 'internal medicine', 'team player']
10289113:['sales management', 'sales accounts', 'training']
27219200:['networking', 'and marketing', 'printed circuit']
10235211:['real estate', 'notes', 'financial']
14287992:['excel', 'advanced computer skills  microsoft office suites   word', 'and access  and quickbooks']
47067533:['networking', 'strategic', 'competitive']
14241621:[]
27213082:['project management', 'consultation', 'logistics']
31813535:['project management', 'consultation', 'logistics']
17115815:['professional work ethic with commitment to excel in changing environment', 'and interpersonal communication skills', 'channel partners']
20317319:['charitable organizations', 'proficient in microsoft office', 'creating ads and generating leads']
38007664:[]
24412546:['public relations', 'networking', 'excel']
29014805:['project plans', 'web based', 'networking']
12377803:['credit card', 'audit', 'inventory control']
32385553:['voice mail', 'recording', 'government']
13199813:['complaint resolution', 'critical thinking', 'directing large teams']
11551946:['marketing collateral', 'offshore', 'sales channels']
22765255:['project management', 'operations management', 'fdot']
20427934:['logistics', 'excel', 'financial']
35673335:['retail', 'content management', 'direct mail']
16846478:['performance reviews', 'networking', 'exchange']
89197180:['reading competency in french', 'greatplains', 'excel']
36574147:['sales', 'computer', 'presentational']
27004930:['client liaison', 'project management', 'telecommunications']
12230301:['ads', 'retail', 'logistics']
59696315:['press', 'access', 'networking']
20633855:['prospecting and cold calling', 'account management', 'delivering value proposition']
18311419:['networking', 'strategic', 'phone']
16091352:['strong interpersonal skills', 'sales software cmr s  salesforce com', 'prospecting and cold calling']
27375577:['spanish', 'clinical trials', 'approach']
25813953:['networking', 'strategic', 'phone']
76916835:['competitive intelligence', 'strategic', 'time management']
17730889:['outlook', 'budgeting and financial planning', 'excellent customer service skills']
67501448:['responsible and reliable highly motivated for career advancement able to deal in a mature manner with problem solving willing to learn and accept constructive criticism willing to help good attitude around others calm and focused good knowledge of social media able to use own initiative and work as part of a team excellent communication and organizational skills versed in all aspects of marketing campaigns from concept development to execution and launch skilled marketing professional focused on exceeding revenue goals builder of strategic partnership new customer acquisition expert who emphasizes a mix online and offline marketing strategies']
17421910:['ms office  word', 'asa', 'financial analysis']
91467795:['goto meeting', 'knowledge of drug development cycle', 'public relations']
13574264:['ads', 'automotive', 'competitive']
27139412:['strong interpersonal skills', 'account management', 'excellent negotiating tactics']
14070138:['educational programs', 'strategic', 'academic']
15811992:['and become a catalyst of influence through integrity and a positive attitude', 'engaging public speaker', 'influencer']
14871762:['certification', 'erp', 'project management']
17597372:['forklift', 'sales', 'color']
18937778:[]
14861855:['financial analysis', 'detail oriented', 'product management']
36170003:['salesforce', 'fox and bullhorn crm ats experience', 'siebel']
27937592:['consultation', 'direct mail', 'directing']
16519708:['contract negotiation', 'retail', 'access']
17602815:['detail oriented', 'fixed assets', 'scheduling']
28337049:[]
33424600:[]
32042584:['automotive', 'relational databases', 'optimization']
14752209:['project management', 'market analysis', 'powerful negotiator']
31273310:['expense control', 'cna certificate', 'customer satisfaction']
14055971:['language  intermediate level spanish speaker', 'excel', 'outlook']
95382114:['asset management', 'ms office', 'business development and operations']
23617240:['consultation', 'risk management', 'strategic']
23138078:['microsoft outlook', 'communication      and relationship management', 'reading comprehension']
51777546:['access', 'tax', 'excel']
69199666:['ads', 'access', 'networking']
93988900:['logistics', 'public relations', 'excel']
41910253:['reports', 'epic', 'insurance billing']
28670024:['adaptability', 'technical support', 'professional telephone demeanor']
36625776:['directing', 'government', 'financial']
96260484:['directing', 'patient care', 'strategic']
11378657:['admin support', 'professional', 'administrative skills']
34962725:['strong leadership skills', 'strong computer skills', 'experience with data entry']
18365443:['client liaison', 'project management', 'networking']
26125407:['view', 'analytical thinker', 'recording']
54934269:['excel', 'cpr', 'academic']
37374340:['telephone etiquette', 'years experience working with seniors and disabled and advocating for there needs', 'intake and submission of medicaid applications for clients']
25328428:['medical terminology knowledge', 'computer savvy', 'detail oriented']
56520872:['discharge planning', 'presenting', 'director']
23944036:['qa', 'grant writing', 'dna']
19090468:['project management', 'cloud computing services', 'veritas cluster server']
16132195:['medical terminology knowledge', 'patient focused care', 'reliable transportation']
27030979:['hr policies and procedures expertise', 'schedule management', 'access']
17960690:['executed teach the teacher   nurse focused initiative on exubera device and drug education', 'mentored numerous new team members', 'developed  the history of celebrex    timeline of events for celebrex and why it is important to sales process  contents of binder included every clinical study categorized into gi']
17624934:['leader', 'innovative critical thinker', 'oncology transplant rn with pharmaceutical research experience']
22008817:['project management', 'supply chain', 'lawson supply chain management']
20835760:['access', 'council', 'strategic']
87520378:['microsoft outlook', 'microsoft powerpoint', 'microsoft word']
58879993:['microsoft word', 'electronic      medical database', 'adobe photoshop']
64471954:['strong problem solver', 'strong problem solving ability', 'reatail and corporate']
18714571:['adl s', 'mechanical lifts', 'web design and programming']
20748468:['can easily work as a team or independently', 'all mac os', 'all windows os']
98300955:['gateway', 'access', 'customer satisfaction']
11653906:['strategic management   harvard extension', 'budgeting expertise', 'operations management']
10466208:['team player', 'communicator', 'team leadership']
13352113:['people skills', 'cross sell ability', 'requirement']
20110597:['people skills', 'cross sell ability', 'tapscan']
20211577:['technical support', 'phones  transportation', 'technician']
12315079:['sales management', 'business operations organization', 'vendor and distributor relations']
10480456:['professional', 'vitro', 'the world s leading mouthwash   led r d on numerous solid']
75297735:['technically proficient with microsoft word', 'excel', 'credit analysis automated underwriting  learns new systems quickly']
49325370:['switchboard', 'cpr', 'law enforcement']
21866029:['program knowledge']
14667957:['qa', 'medicaid', 'root cause analysis']
10062724:['foundations', 'familiar  excel', 'word']
43994605:['requirement', 'scheduling', 'fast']
23814777:['medical assistant', 'general office', 'business management']
28745844:['cpr', 'scheduling', 'office']
17864043:['spanish', 'market analysis', 'marketing materials']
16121387:['first aid', 'access', 'cpr certified']
10076271:['pc mac software proficiency', 'database', 'microsoft office  excel']
80876647:['inventory', 'logistics', 'first aid']
36861863:['strong problem solving ability', 'call center management experience', 'professional']
24025053:['notes', 'scheduling', 'delivery']
17545780:['minor surgery assistance awareness', 'patient focused care', 'notes']
95011061:['excel', 'meditech', 'financial']
13565152:['market analysis', 'patient oriented', 'sales manager']
75744306:['detail oriented', 'telephone skills', 'compassionate and trustworthy']
26908066:['networking', 'financial', 'databases']
11704150:[]
27917969:['healthcare user experience design', 'communicator', 'strategic']
12613221:['inventory control', 'ehr experience', 'cpr certified']
15680735:['and speak', 'write', 'bilingual in spanish  read']
13575312:['enterprise application integration', 'developer', 'microsoft visual studio']
15636923:['can lift up to     lbs', 'music production', 'knowledgeable computer skills in microsoft word and power point']
14062078:['anatomy', 'immunizations', 'composition']
37001381:['cad', 'high typing skills minimum of      wpm', 'medical manager software']
32219038:['cash handling', 'excel', 'financial']
10251432:['work well independently', 'detail oriented', 'excel']
28423028:['press', 'meaningful use', 'strategic']
46349752:['iv drug therapy management', 'external fixation', 'casting']
26958533:['photoshop experience', 'computer software installation  operating systems', 'computer management']
23110214:['team lead', 'wise', 'dictation']
17963031:['logistics', 'fsa', 'access']
60624892:['financial', 'strategic', 'customer satisfaction']
23918545:['microsoft outlook', 'drg and pc grouping', 'listening']
20172393:['case report form', 'audit', 'project management']
39082090:['audit', 'encoder', 'marketing analysis']
98309114:['computer literate  microsoft word', 'other programs such as  midas', 'access']
16702198:['sales presentations', 'educational programs', 'project management']
45907524:['first aid', 'administrative functions', 'cpr']
12333703:['utilities', 'retail', 'project management']
15499825:['requirement', 'clarify', 'policies']
85417107:['microsoft office      years', 'talent acquisition', 'staffing']
33750209:['problem solver   creativity and forethought in anticipating and solving complex project issues', 'ability to maintain the security of sensitive and confidential information', 'ability to respond in a flexible manner and reprioritize work as situations change']
24548333:['performance reviews', 'press', 'spanish']
16356151:['cpr certification', 'team player', 'access']
20736486:['phone call answering', 'medical terminology knowledge', 'technologically savvy']
18784594:['six sigma', 'protocols', 'scheduling']
85421438:['ads', 'retail', 'networking']
33803142:['operations management', 'directing', 'leadership skills']
47996197:['budgeting forecasting', 'e mail', 'mobile']
11605833:['market analysis', 'office', 'accounting']
25451319:['analytical thinker', 'independent judgment and decision making', 'promotes positive behavior']
91478356:['adaptable', 'professional bedside manner', 'patient assessments']
29134372:['knowledge of international business practices and government structure  official sensitive security clearance obtained october', 'people skills  strong interpersonal skills', 'great organizational skills']
35579812:['cpr certification', 'team leadership', 'self motivated']
12938200:['explorer', 'speak', 'read and write english and spanish fluently    advanced in word']
31926950:['retail link', 'travel arrangements', 'microsoft word']
32563518:['access', 'sharepoint', 'product life cycle']
29992154:['fast learning and working skills', 'excellent customer service', 'certified in cpr and first aide']
25974844:['facs', 'access', 'excel']
18129173:['award winner sales professional', 'administrative', 'biotechnology and pharmaceutical  sales']
26585242:['streamline processes', 'project management', 'tableau desktop']
26695839:['access', 'operations management', 'creating forms']
10568183:[]
24550866:['project management', 'government relations knowledge', 'financial']
34594746:['clarify', 'reading comprehension', 'computer proficiency']
25834360:['law', 'processes', 'clarify']
27090089:['meeting planning', 'recruitment', 'sales']
35422305:[]
18484846:['observe patients', 'administrative functions', 'excel']
18949843:['rms', 'project management', 'access']
17539842:['organizational skills written communications skills verbal communication skills cultural awareness  microsoft typing skills ability to focus efficiency self motivation ethical']
36868767:['excel', 'financial', 'surgery']
97169343:['brochures', 'networking', 'pre screening candidates']
31395710:[]
17576030:[]
24444525:['conferences  consulting', 'word', 'health promotion']
10268614:[]
29792535:['analyzing reports', 'for equipment check out', 'excel']
15932017:['strong interpersonal skills', 'organized', 'excellent communication skills']
23063986:['maintain inventory', 'math', 'project management']
10816645:['ad', 'guardian', 'first aid']
11522068:['coach', 'spanish', 'read']
10568350:['clients', 'sales', 'safety']
18767449:['technologically savvy', 'application including ms office suite', 'mobile computing']
20457611:['project management', 'tax', 'administrative functions']
54259150:['marketing materials', 'public relations', 'mom']
67032711:['leadership', 'excellent communicator', 'avid listener']
12019284:['project management', 'brochures', 'marketing materials']
38650096:['adaptable', 'excellent phone skills', 'microsoft word']
32651555:['people skills', 'first aid', 'communicator']
55746506:['networking', 'academic', 'scheduling']
10235429:['product marketing', 'sales management', 'distribution strategies']
30757456:['exos xps', 'director of coaches education for sscv     present', 'nsca rscc d     present']
19037403:['computer proficient', 'creative problem solving', 'los angeles']
32636041:['scientific methods', 'microsoft office  power point', 'social media branding']
27974588:['afaa group exercise', 'my yoga classes are fun', 'thought provoking   at age']
24251588:['technical support', 'facility maintenance', 'recruitment']
97123005:['microsoft outlook', 'great organizational skills', 'reading comprehension']
38642923:['publication', 'public relations', 'business management']
39805617:['problem solving skills', 'utilities', 'organizing']
20565486:['investments', 'other skills  microsoft word', 'sales']
28669770:['inventory', 'quality', 'clients']
17660419:['quality', 'spanish', 'safety']
22855060:['credit card', 'point of sale', 'cpr']
17163375:['cpr aed certified', 'first aid certified', 'all microsoft programs']
35302620:['audit', 'liaison', 'financial management']
19599699:['forklift', 'website', 'microsoft word']
17286050:['computer proficient', 'needs assessment', 'writing editing']
15293959:['instructing', 'excel', 'photoshop']
10428916:['microsoft office programs', 'ability to handle different projects for the organization effectively', 'good interpersonal skills that can help in building a strong team for the growth of the organization']
52684666:['publication', 'cpr', 'academic']
19774173:['positive attitude and energy', 'cash handling', 'quality customer service']
23011221:['docusign', 'powerpoint', 'telephone']
13367322:['phone call answering', 'project organization', 'safety conscious']
16038911:['first aid', 'recording', 'composition']
30990885:['inventory', 'retail', 'works']
12923795:['government', 'budgeting  operating capital    pricing strategies', 'extranet']
20279756:['computer proficient', 'project management', 'departmental operations management']
25838512:['business presentations', 'leadership skills', 'community relations    year']
17431847:['distant learning education', 'word', 'excel']
28321954:['fitness equipment expertise', 'maintains inventory', 'logistics']
11332602:['financial', 'delivery', 'decision making']
17166018:['curriculum development', 'administrative management', 'creative lesson planning']
29573698:['exceptional organizational skills', 'excellence and experience in customer service', 'honest']
95769832:['billings', 'take messages', 'first aid']
89858892:['schedule management', 'logistics oversight', 'planning production']
22488036:['project management', 'first aid', 'access']
22093368:['excellent computer skills  microsoft word', 's', 'excel']
31042953:['excellent working knowledge of computer hardware and technology in general  proficiency with microsoft windows and office applications']
24994145:['organizing', 'wordpress', 'tech and social media savvy  microsoft office']
56286525:['government', 'arbitration', 'pick']
32517106:['careful and active listener', 'cash handling', 'able to lift     pounds']
38108845:['interpersonal skills', 'problem solving', 'outstanding leadership']
28172023:['microsoft office  word', 'excel', 'outlook']
45656814:['i am a very organized person with a professional and positive attitude  i am great at keeping an open dialogue and making myself easily approachable  i enjoy working with others and troubleshooting to find solutions to any problems that may arise  i am a big communicator and a great  team player   i am passionate about teaching children and i enjoy being a positive role model and influence in their lives']
24767027:[]
25507648:['interpersonal skills', 'microsoft word', 'team building']
17915015:['first aid', 'access', 'composition']
36139251:['microsoft outlook', 'microsoft powerpoint', 'microsoft access']
16474898:['experienced in research', 'program development and implementation', 'proficient in ms word']
25482567:['self development', 'budget development and achievement', 'leadership']
29165698:['first aid', 'cpr', 'time management']
27084878:['general office', 'first aid', 'kronos']
26459032:['first aid', 'administrative skills', 'excel']
70603826:[]
95085510:['government', 'purchasing', 'mental health']
21238396:['not only staff members with information but also leading a team on a regular basis', 'have experience working on multiple different pos systems', 'high and motivating energy when working with others but able to adjust is to an appropriate level']
20255404:['territory sales experience', 'project management', 'expense control']
69666645:['swine ear notching', 'vaccination set up and administration', 'post surgical care']
19938081:['performance reviews', 'e mail', 'exceptional organization']
12092347:['sales', 'hand tools', 'automotive']
62870550:['ads', 'e mail', 'kronos']
76530505:['marketing', 'hiring', 'promotion']
10333051:['qa', 'radiation safety', 'team lead']
29319314:['computer proficient', 'project management', 'adaptable and flexible']
77266989:['patient care', 'familiarity with disease management programs', 'phone']
59487170:[]
24219583:['microsoft office including  microsoft excel', 'teaching', 'and microsoft word  proficient in internet explorer']
27397245:['people skills', 'store manager', 'real estate']
29425788:['listening', 'recording', 'council']
11130200:['inventory', 'hand trucks', 'building materials read and interpret drawings safety service time management']
10969918:['able to perform without close supervision', 'detail oriented', 'highly organized']
21178545:[]
12938389:['regloginc', 'kronos', 'records management']
57575888:['marketing and communication', 'budget planning', 'microsoft outlook']
37087824:['microsoft outlook', 'risk management', 'financial report reconcile']
21122155:['composition', 'clinical research', 'immunology']
24708621:['logistics', 'purchasing', 'financial']
27903191:['marketing', 'digital advertising', 'retail sales']
24905947:['facilitating group discussions', 'customer services supervision decision making', 'the importance of interpersonal skills']
75156649:['flexibility', 'closing', 'clients']
96761538:['professional', 'microsoft word literate', 'friendly and clean']
19975121:['excel', 'photoshop', 'environments']
12695799:['spreadsheet creation  word   memos', 'project management', 'kronos']
14515954:['consultation', 'cad', 'requirement']
13675377:['medical terminology knowledge', 'anatomy', 'laser']
34151183:['general office', 'office', 'accounting']
16605352:['quick books', 'excel', 'cpr']
34792238:['access', 'public relations', 'composition']
23004695:['inventory control', 'meeting maker familiarity', 'laser']
35164503:[]
63282405:['quick learner', 'first aid', 'access']
31556198:['listening', 'cash handling', 'directing']
12791244:['maintain inventory', 'logistics', 'cpr certified']
14107571:['mining social networks', 'firearms instructor', 'interrogation']
17658471:['strong writing skills', 'strong verbal  skills', 'computer skills']
80000092:['exceptional problem solver', 'superior communication skills', 'positive attitude']
13037145:['content', 'call center', 'phone system']
23477199:['detail oriented', 'communicator', 'recording']
29306433:['operations management', 'financial management', 'staff training']
90365216:['team player', 'anatomy', 'excel']
54246169:['translations', 'government', 'excel']
28165687:['creative lesson planning', 'implementation', 'and program development']
21134923:['project management', 'spanish', 'excel']
37292350:['adjustments', 'audit', 'usda']
84512719:['logistics', 'safety', 'word']
21868149:['publication', 'project management', 'approach']
37201447:['effectively work with parents', 'positive atmosphere promotion', 'motivating students']
29897742:['project management', 'lesson plans', 'process implementation']
55500538:['community development', 'microsoft office   gis', 'leadership']
15053703:['and organizational', 'public speaking', 'student involvement']
15603319:['prepare sample and microsoft office', 'maintain inventory statistical analysis', 'data collection']
69336473:[]
18242317:['maintain inventory', 'statistical analysis software  sas', 'microsoft office']
30437583:['anatomy', 'press releases', 'excel']
14140903:['great organizational skills', 'good numerical and analytical skills']
17312146:['retail', 'carpentry', 'office']
29746235:['remarkable ability to provide therapies independently or in groups', 'project management', 'excel']
62994611:['project management', 'spanish', 'net']
38216888:['excellent attention to detail', 'strong interpersonal skills', 'customer service skills']
19851252:['closing', 'quality', 'microsoft word']
11813872:['extensive experience in building and deploying large scale applications in cloud environment aws', 'data quality working groups', 'deep expertise in financial instruments modeling including complex derivative products']
16849128:['use tools', 'production and processing', 'good oral and written communication skills']
23631188:['investigate and resolve problems associated with processing of invoices', 'audit and process vendor invoices ensuring timely and accurate payments', 'high volume with complex processing']
24001783:['hour osha hazard recognition training for the construction industry', 'water quality testing', 'wastewater treatment systems']
12341902:['resistance and prevention program  rapp  certified trainer', 'group and individual counseling', 'brief counseling']
11197262:['keen technical and mechanical ability', 'capacity to follow recipes and formulate mixtures based on manufacturer s specifications', 'strong work ethic and the ability to work collaboratively or independently under a variety of challenging conditions']
10953078:['tax', 'written communication', 'basic computer skills']
69859102:['quick learner', 'cash handling accuracy', 'cheerful and energetic']
40882926:['project management', 'public relations', 'book']
16653657:['gc', 'physical chemistry', 'hplc']
24397882:['access', 'tax', 'excel']
16172429:['underwriting', 'risk management', 'financial']
36102323:['computer', 'cash handling', 'shipping and receiving']
81042872:['excel', 'elisa', 'presenting']
19532392:['logistics', 'inventory control', 'requirement']
34141299:['microsoft outlook', 'content management', 'financial']
89740812:['press', 'retail', 'cad']
20969119:['retail', 'store manager', 'business process improvement']
27689009:[]
29510501:['scanners', 'voice mail', 'access']
17640785:['professional', 'excel', 'office']
29968330:['surveys', 'e mail', 'microsoft word']
28733974:['project management', 'public relations', 'conference planning']
15546686:['marketing', 'validation', 'network']
56068028:[]
24068423:['processes', 'phd', 'oct']
12674256:['team mediation', 'budget management', 'delegation expert with a focus on results and team growth']
27888251:['a tenacious', 'diplomatic', 'courteous']
16507693:['microsoft office  word outlook  excel power point']
55712978:['view', 'net', 'uv']
26835781:['adobe in design', 'ms office', 'banner web   baseline  curriculum advising and program planning']
26921245:['surveys', 'safety', 'soil fertility']
20006992:['weapons', 'clerk', 'teaching']
11676151:['certification', 'libm mainframes', 'access']
24416961:['waterfall', 'telecommunications', 'risk management']
69360287:['microsoft office suites', 'excel', 'training materials']
18264694:['liaison', 'real estate', 'sales manager']
16661264:['personal computer   microsoft excel', 'forbs and weeds', 'microsoft word']
26070334:['gmp   iso        nsf', 'product testing', 'auditor']
29142288:['project management', 'business management', 'excel']
28247753:['departmental operations leadership', 'project management', 'public relations']
79536879:['recording', 'cash handling', 'special events']
17499196:['global positioning', 'basis', 'liaison']
79261033:['spanish', 'business management', 'customer satisfaction']
16492045:['people skills', 'microsoft outlook', 'great organizational skills']
18589927:['e mail', 'spanish', 'risk management']
23933031:['performance reviews', 'qa', 'gateway']
13964744:['core java', 'wise', 'project management']
89512321:['leadership skills', 'branding', 'strategic']
30709029:['asset management', 'conflict management', 'computer proficient']
11183737:['proficient in managing business correspondence', 'expert in handling office equipment', 'excellent customer service orientation']
63158213:['stp', 'static routing', 'pvst']
24727739:['team player', 'training materials', 'financial']
15145575:['ess', 'local and external network monitoring', 'erp']
69097572:['client satisfaction', 'first aid', 'government security clearance']
31064969:['qa', 'accruals', 'project management']
38707449:['microsoft office  word', 'sap   hris policy', 'outlook']
57706851:['access', 'tax', 'networking']
41152404:['access', 'system testing', 'automation tool  selenium ide   web driver']
27710853:['account planning and management', 'quality management', 'transition management']
15573418:['telecommunications', 'contact management', 'financial management']
26829350:['accruals', 'team player', 'excel']
95625660:['wise', 'inventory control', 'requirement']
19362586:[]
45077654:['team lead', 'drg and pc grouping', 'brochures']
87118391:['government', 'inspection', 'air force']
33578873:['success driven', 'motivated', 'client relations']
27607632:['time management', 'office', 'quickbooks']
23760084:['time management', 'contracts', 'accounting']
30083943:['advanced cardiac life support  acls  certification', 'iv drug therapy management', 'computerized charting specialist']
20552814:['cash management', 'computer literate customer service', 'communication skills']
40987524:['planning', 'sales management', 'inventory control']
29134721:['excellent customer service', 'business intelligence', 'project concept to project success']
18062906:['retail', 'customer satisfaction', 'type']
29399491:['quick learner', 'computer savvy', 'team player']
19473948:['scanners', 'retail', 'voice mail']
71772815:['scanners', 'retail', 'voice mail']
15765660:['webtrends', 'excel', 'facebook']
29184740:['computer proficient affinity for concise but thorough record keeping', 'sales', 'good interpersonal awareness  open to persuasive communication  and coaching']
17781039:['strong negotiation skills', 'team building and team leadership', 'leader']
19147947:['manufacturing', 'years of warehouse', 'distribution']
18328743:['marketing', 'bookkeeping', 'sales']
37540732:['public relations', 'developing sales', 'point of sale']
30608780:['inventory control', 'view', 'automotive']
15918496:['driven', 'enthusiastic people person', 'reliable']
16223371:['proficient phone skills', 'excellent communication skills', 'insightful']
79376680:['purchasing', 'quick', 'competitive']
36904300:['incoming calls', 'detail oriented', 'phone etiquette']
10724818:['meeting planning', 'invoice processing', 'microsoft office proficiency']
26994282:['networking', 'plumber', 'layout']
20819838:['inventory', 'hiring', 'sales']
16511249:['leadership', 'report writing and documentation', 'cpr']
36074301:['customer service', 'bilingual', 'account management']
27624540:['posses    years of multi unit operations experience with personnel in various circumstances', 'posses the interpersonal skills required to solve conflict within members of the organization', 'highly effective leader in extreme situations as well as normal conditions  posses the ability to place the correct personnel with the appropriate skills on a project']
20423658:[]
98509238:['microsoft dynamics crm', 'gsa lite', 's k  cis billing']
25810233:['sales management', 'strategic', 'phone']
15273850:['ads', 'inventory', 'sales']
26932091:['analyzed application', 'consultation', 'agent']
13812481:['dependable and reliable', 'personable', 'works well independently and in groups']
55477468:['and mindbody software  excellent telephone  tiquette  extremely organized with good time management skills  works well under pressure', 'sales', 'microsoft word']
15973307:['teamwork skills', 'proficient with ms word', 'excel']
22047665:['key by touch', 'cash handling', 'creative problem solving']
69155584:['quick learner', 'motivated seller', 'retains information with ease']
30529547:['mail', 'taking messages', 'technician']
23296286:['quick learner', 'good interpersonal skills', 'collaborative team member']
10603337:['inventory', 'script', 'clients']
22319662:['birchstreet', 'isac', 'microsoft word']
15581242:['knowledgeable with computers and other technical skills  windows mac', 'strong customer service experience', 'staff mentoring and development']
90682785:['inventory', 'spanish', 'sales']
98108571:['i can use a computer very well', 'can use photoshop and illustrator']
12351749:['excel', 'features', 'financial']
39581020:['marketing', 'coach', 'sales']
14267489:['quick learner', 'math', 'detail oriented']
25839123:['quality', 'inventory control', 'excellent customer service']
31454430:['listening', 'sales', 'money']
18368613:['marketing', 'sales', 'sales reports']
51349448:['experience of   years in the field of designing as an illustrator', 'logos and web sites', 'organize and manage the projects']
17509935:['and customers', 'schedules', 'i am very good with encouraging the staff to set high expectations for themselves as well as helping them to achieve the goals']
21595057:['team player', 'tapscan', 'cash handling']
12696104:['good time management', 'good at communicating and interacting with customers', 'self motivation']
34303500:['planning', 'cold calling', 'negotiation']
10898339:['strong work ethic', 'jack of all trades  can perform all typesof handiwork and any task necessary', 'good at following instructions']
25315791:['scanners', 'databases', 'phone']
36621169:['social media  including pinterest', 'ronlynn apparel software', 'facebook']
17378327:['quick learner', 'sales', 'phone']
33236701:['inventory', 'people skills', 'good people skills']
29211919:['time management', 'leadership', 'word processing']
16121015:['monitoring', 'learning strategies', 'production and processing']
19582792:['project management', 'marketing materials', 'government']
13348915:['listening', 'team player', 'customer satisfaction']
59422148:['retail', 'inventory control', 'communicator']
10138632:['negotiation', 'persuasion', 'sales and marketing']
29805310:['listening', 'team player', 'customer satisfaction']
26425074:['marketing', 'territory sales experience', 'crm systems']
10464113:['marketing', 'closing and client retention   database management', 'reporting and training and support']
54101961:['scanners', 'purchasing', 'faxing']
92200491:['hand tools', 'cash handling', 'delivery']
26530696:['retail', 'access', 'excel']
29332616:['maintain inventory', 'listening', 'time management']
42304307:['word', 'customer service', 'powerpoint']
12820557:['inventory control', 'incentive programs', 'point of sale']
13178604:['sales presentations', 'retail', 'project management']
23929500:['audit', 'microsoft outlook', 'phone system']
37360517:['exceptional interpersonal skills', 'new hire orientation', 'regulatory compliance']
28377361:['closing', 'quality', 'inventory control']
18171955:['microsoft outlook', 'approach', 'leadership skills']
12082377:['sales management', 'spanish', 'tops']
28198029:[]
28867567:['product merchandising', 'sales closing', 'revenue growth']
